"California Department of Education, Title II Leadership Office",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2014-15 Private School Affidavit Data - Schools with Enrollment of Six or More Students (August 12, 2015)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Affidavit ID,County,CDS Code,School ,Street,City,State,Zip,Mailing Street,Mailing City,Mailing State,Mailing Zip,Telephone,Email ,Email2,Public District,Site Administrator Salutation,Site Administrator First Name,Site Administrator Last Name,Site Administrator Title,Site Administrator Email,School Type,School Accommodations,Low Grade,High Grade,Kindergarten Enrollment,Grade 1 Enrollment,Grade 2 Enrollment,Grade 3 Enrollment,Grade 4 Enrollment,Grade 5 Enrollment,Grade 6 Enrollment,Grade 7 Enrollment,Grade 8 Enrollment,Grade 9 Enrollment,Grade 10 Enrollment,Grade 11 Enrollment,Grade 12 Enrollment,Ungraded Elementary Enrollmnet,Ungraded Secondary Enrollment,Total Enrollment,Diploma Offered,Graduates 2014,Full Time Teachers,Part Time Teachers,Administrative Staff,Other Staff,Offers Special Education Services,Tax Exempt 501,Tax Exempt 23701,Tax Exempt 214,Tax Exempt,Religious Classification,Religious Denomination,Director/Principal Officer Salutation,Director/Principal Officer First Name,Director/Principal Officer Last Name,Director/Principal Officer Title,Director/Principal Officer Email,Custodian of Records Salutation,Custodian of Records First Name,Custodian of Records Last Name,Custodian of Records Email
160204,Los Angeles,19648816964589,St. Rita Catholic School,322 North Baldwin Avenue,Sierra Madre,CA,91024,,,,,626-355-6114,admin@st-rita.org,admin@st-rita.org,Pasadena Unified,Rev.,Richard,Krekelberg,Administrator,revkrek@st-rita.org,Coeducational,Day Only,K,8,55,35,28,15,35,29,36,36,32,0,0,0,0,0,0,301,No,0,13,5,2,9,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Joanne,Harabedian,Principal,admin@st-rita.org,Mrs.,Joanne,Harabedian,admin@st-rita.org
158264,Los Angeles,19643376964597,St. Robert Bellarmine Elementary,154 North 5th Street,Burbank,CA,91501,,,,,818-842-5033,melissa.ronan@srbburbankschool.com,,Burbank Unified,Mrs.,Melissa,Ronan,Principal,melissa.ronan@srbburbankschool.com,Coeducational,Day Only,K,8,27,21,15,19,18,17,16,22,17,0,0,0,0,0,0,172,No,0,12,3,2,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Melissa,Ronan,Principal,,Mrs.,Shirley,Rufus,shirley.rufus@srbburbankschool.com
157402,Los Angeles,19647336964605,St. Rose of Lima Catholic,4422 East 60th Street,Maywood,CA,90270,,,,,323-560-3376,vmacias@sroflimaschool.org,ICandelaria@la-archdiocese.org,Los Angeles Unified,Fr.,Dario,Miranda,Administrator,frdmiranda@sroflima.org,Coeducational,Day Only,K,8,25,19,13,23,17,15,17,20,13,0,0,0,0,0,0,162,No,0,8,1,1,6,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Veronica,Macias,Principal,vmacias@sroflimaschool.org,Ms.,Veronica,Macias,vmacias@sroflimaschool.org
151680,Los Angeles,19734456140040,St. Stephen Academy,1718 North Walnut Avenue,La Puente,CA,91744,,,,,626-918-9476,ssaprincipal1@gmail.com,academyststephen@gmail.com,,Mrs.,Pamela,Goytia,Director,academyststephen@gmail.com,Coeducational,Day Only,K,8,6,13,12,9,5,8,0,0,0,0,0,0,0,0,0,53,No,0,5,0,2,1,No,Yes,No,No,Yes,Religious,Baptist,Mrs.,June,Davis,Principal,ssaprincipal1@gmail.com,Mrs.,June,Davis,ssaprincipal1@gmail.com
154045,Los Angeles,19757136964621,St. Stephen Martyr,119 South Ramona Avenue,Monterey Park,CA,91754,,,,,626-573-1716,mahonststephen@yahoo.com,,Alhambra Unified,Mrs.,Edie,Mahon,Other,mahonststephen@yahoo.com,Coeducational,Day Only,K,8,16,19,15,7,16,14,6,8,14,0,0,0,0,0,0,115,No,0,8,0,1,6,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Christina,Arellano,Principal,christinaarellano@hotmail.com,Mrs.,Edie,Mahon,mahonststephen@yahoo.com
157170,Los Angeles,19647336964639,St. Teresa of Avila Elementary,2215 Fargo Street,Los Angeles,CA,90039,,,,,323-662-3777,stapanthers@gmail.com,,Los Angeles Unified,Mrs.,Christina,Fernandez-Caso,Principal,cfernandez@stapanthers.org,Coeducational,Day Only,K,8,26,13,11,14,18,17,18,18,16,0,0,0,0,0,0,151,No,0,7,2,1,1,No,Yes,No,No,Yes,Religious,Roman Catholic,Rev.,Msgr. Joseph,Hernandez,Other,cfernandez@stapanthers.org,Mrs.,Christina,Fernandez-Caso,cfernandez@stapanthers.org
156867,Los Angeles,30665066140594,St. Theophan Academy,213 East Mauna Loa Avenue,Glendora,CA,91740,,,,,714-795-7371,sttheophanacademyca@gmail.com,,Glendora Unified,Mrs.,Rose,Vitz,Administrator,sttheophanacademypsp@gmail.com,Coeducational,Day Only,1,8,0,2,3,1,2,2,2,1,1,0,0,0,0,0,0,14,No,0,7,0,1,0,No,No,No,No,No,Religious,Other,Mrs.,Rose,Vitz,Administrator,,Mrs.,Rose,Vitz,
151836,Los Angeles,19757136964647,St. Therese School,1106 East Alhambra Road,Alhambra,CA,91801,,,,,626-289-3364,lcanzano@stthereseschoolalhambra.org,,Alhambra Unified,Mrs.,Carmela,Lovano,Principal,clovano@stthereseschoolalhambra.org,Coeducational,Day Only,K,8,10,21,8,22,10,16,17,18,23,0,0,0,0,0,0,145,No,0,9,2,1,8,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Carmela,Lovano,Principal,clovano@stthereseschoolalhambra.org,Mrs.,Carmela,Lovano,clovano@stthereseschoolalhambra.org
149775,Los Angeles,19757136964670,St. Thomas More Catholic Elementary,2510 South Fremont Avenue,Alhambra,CA,91803,,,,,626-284-5778,stthomasmore@earthlink.net,,Alhambra Unified,Mrs.,Judith,Jones,Principal,stthomasmore@earthlink.net,Coeducational,Day Only,K,8,20,26,26,20,26,22,24,21,23,0,0,0,0,0,0,208,No,0,9,2,2,3,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Veronica,Rodriguez,Principal,stthomasmore@earthlink.net,Mrs.,Mary,Vizcano,MVizcaino@la-archdiocese.org
158837,Los Angeles,19647336964688,St. Timothy School,10479 West Pico Boulevard,Los Angeles,CA,90064,,,,,310-474-1811,lrandle@sttimothy.org,ICandelaria@la-archdiocese.org,Los Angeles Unified,Mrs.,Lena,Rowland,Principal,lrowland@sttimothy.org,Coeducational,Day Only,K,8,17,26,20,19,19,19,16,15,13,0,0,0,0,0,0,164,No,0,17,0,1,9,No,Yes,No,No,Yes,Religious,Roman Catholic,Ms.,Lena,Rowland,Principal,lrowland@sttimothy.org,Ms.,Lena,Rowland,lrowland@sttimothy.org
156552,Los Angeles,19647336964696,St. Turibius Elementary,1524 Essex Street,Los Angeles,CA,90021,,,,,213-749-8894,school-8500@la-archdiocese.org,,Los Angeles Unified,Mr.,Victor,Serna,Principal,vserna@stturibius.org,Coeducational,Day Only,K,8,28,14,25,20,25,21,17,22,18,0,0,0,0,0,0,190,No,0,9,1,1,4,No,Yes,No,No,Yes,Religious,Roman Catholic,Mr.,Victor,Serna,Principal,vserna@stturibius.org,Mr.,Victor,Serna,vserna@stturibius.org
163214,Los Angeles,19647336964720,St. Vincent Elementary School,2333 South Figueroa,Los Angeles,CA,90007,,,,,213-748-5367,principal@stvincentschool.net,erikaduck@aol.com,Los Angeles Unified,Mrs.,Erika,Avila,Principal,principal@stvincentla.net,Coeducational,Day Only,K,8,29,29,31,30,31,33,31,30,24,0,0,0,0,0,0,268,No,0,13,3,3,7,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Erika,Avila,Principal,principal@stvincentla.net,Mrs.,Erika,Avila,principal@stvincentla.net
150021,Los Angeles,19647336964381,St.Michael Elementary,1027 West 87th Street,Los Angeles,CA,90044,,,,,323-752-6101,principal@stmichaelguardians.org,ana_avi@msn.com,Los Angeles Unified,Mrs.,Anabel,Rodriguez,Principal,principal@stmichaelguardians.org,Coeducational,Day Only,K,8,34,32,35,29,34,29,34,27,33,0,0,0,0,0,0,287,No,0,10,2,1,12,No,Yes,No,No,Yes,Religious,Roman Catholic,Mrs.,Anabel,Rodriguez,Principal,principal@stmichaelguardians.org,Mrs.,Anabel,Rodriguez,principal@stmichaelguardians.org
162046,Los Angeles,19642466143119,Star Academy,"8819 West Avenue, C-10",Lancaster,CA,93536,,,,,661-940-5771,staracademy2015@gmail.com,,Antelope Valley Union High,Mr.,Joe,Kerschner,Principal,staracademy2015@gmail.com,Coeducational,Day Only,K,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,Yes,0,1,0,1,0,No,No,No,No,No,Religious,Not affiliated with any denomination,Mr.,Joe,Kerschner,Principal,staracademy2015@gmail.com,Mr.,Joe,Kerschner,staracademy2015@gmail.com
163628,Los Angeles,19647337046717,Star Christian,2120 Estrella Avenue,Los Angeles,CA,90007,,,,,213-746-6900,starschool@att.net,,Los Angeles Unified,Mrs.,Margarita,Robaina,Administrator,starschool@att.net,Coeducational,Day Only,K,6,22,16,12,16,12,8,12,0,0,0,0,0,0,0,0,98,No,0,7,3,2,0,No,Yes,Yes,Yes,Yes,Religious,Baptist,Ms.,Michelle,Sanchez,Principal,starschool@att.net,Mrs.,Margarita,Robaina,starschool@att.net
151647,Los Angeles,19644446205520,STAR Prep Academy,1518 South Robertson Boulevard,Los Angeles,CA,90035,,,,,310-842-8808,staracademy@starinc.org,,Los Angeles Unified,Mrs.,Katya,Bozzi,Executive Director,staracademy@starinc.org,Coeducational,Day Only,6,12,0,0,0,0,0,0,7,7,14,9,8,6,5,0,0,56,No,8,9,13,3,1,No,Yes,No,No,Yes,Non-religious,,Mr.,Zahir,Robb,Head of School,zahir@starinc.org,Mr.,Zahir,Robb,zahirr@starinc.org
156595,Los Angeles,19646346133904,Sterling West - Los Angeles Campus,207 Hindry Avenue,Inglewood,CA,90301,,,,,310-665-0902,lorinda.macpherson@sterlinged.org,,Inglewood Unified,Mrs.,Lorinda,MacPherson,Administrator,lorinda.macpherson@sterlinged.org,Coeducational,Day Only,5,12,0,0,0,0,0,1,0,3,2,1,3,1,0,0,0,11,Yes,3,2,0,1,1,No,Yes,No,No,Yes,Religious,Other,Mr.,Randy,Block,Executive Director,randy.block@sterlinged.org,Mr.,Lorinda,MacPherson,lorinda.macpherson@sterlinged.org
157066,Los Angeles,19647336964506,Sts. Peter and St. Paul,706 Bay View,Wilmington,CA,90744,,,,,310-834-5574,spp_school@yahoo.com,IChandelaria@La-archdiocese.org,Los Angeles Unified,Miss,Nancy,Kuria,Principal,spp_school@yahoo.com,Coeducational,Day Only,K,8,24,22,19,16,29,20,27,28,21,0,0,0,0,0,0,206,No,0,9,1,1,9,No,Yes,No,No,Yes,Religious,Roman Catholic,Miss,Nancy,Kuria,Principal,spp_school@yahoo.com,Miss,Nancy,Kuria,
155516,Los Angeles,19647256148977,Success Work College Preparatory Academy,"4647 Long Baech Boulevard, Suite D5",Long Beach,CA,90805,,,,,562-988-5889,vjingles@yahoo.com,,Long Beach Unified,Mrs.,Valanitta,Jingles,President,vjingles@yahoo.com,Coeducational,Day Only,K,8,3,0,0,2,0,1,4,0,0,0,0,0,0,0,0,10,No,0,3,0,1,3,Yes,No,No,No,No,Non-religious,,Mrs.,Valanitta,Jingles,Principal,vjingles@yahoo.com,Mr.,Clarence,Jingles,cjnitta@verizon.net
159924,Los Angeles,19647337093487,Summit View,6455 Coldwater Canyon Avenue,Valley Glen,CA,91606,,,,,818-623-6300,astuder@thehelpgroup.org,,Los Angeles Unified,Ms.,Keri,Borzello,Director,kborzello@thehelpgroup.org,Coeducational,Day Only,2,12,0,0,0,1,9,15,13,25,19,23,11,15,19,0,0,150,Yes,20,15,0,4,25,Yes,Yes,Yes,Yes,Yes,Non-religious,,Ms.,Keri,Borzello,Director,kborzello@thehelpgroup.org,Mr.,Michael,Ballweg,mballweg@thehelpgroup.org
159840,Los Angeles,19644447102890,Summit View–Westside,12101 West Washington Boulevard,Los Angeles,CA,90066,,,,,310-751-1100,kborzell@thehelpgroup.org,,Culver City Unified,Ms.,Keri,Borzello,Head of School,kborzello@thehelpgroup.org,Coeducational,Day Only,2,12,0,0,0,0,4,8,7,14,24,35,33,37,54,0,0,216,Yes,42,25,1,7,33,Yes,Yes,Yes,Yes,Yes,Non-religious,,Ms.,Keri,Borzello,Director,kborzello@thehelpgroup.org,Mr.,Michael,Ballweg,
156476,Los Angeles,19647337012933,Sunland Christian School,13216 Leach Street,Sylmar,CA,91342,,,,,818-523-6791,scsandche@aol.com,,Los Angeles Unified,Mr.,Terry,Neven,Principal,scsandche@aol.com,Coeducational,Day Only,K,12,2,6,5,7,13,9,6,13,18,19,19,24,20,0,0,161,Yes,0,2,76,1,1,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mr.,Terry,Neven,Principal,scsandche@aol.com,Mr.,Terry,Neven,scsandche@aol.com
159950,Los Angeles,19647337102239,Sunrise,13130 Burbank Boulevard,Sherman Oaks,CA,91401,,,,,818-781-0360,skaples@thehelpgroup.org,,Los Angeles Unified,Mrs.,Pamela,Clark,Director,pclark@thehelpgroup.org,Coeducational,Day Only,K,12,7,15,12,8,3,11,6,5,12,13,11,7,17,18,0,145,No,0,13,0,4,46,Yes,Yes,Yes,Yes,Yes,Non-religious,,Mrs.,Sue Anne,Kaples,Principal,skaples@thehelpgroup.org,Mr.,Michael,Ballweg,mballweg@thehelpgroup.org
159557,Los Angeles,19649316131569,Sunshine Educational Center,3107 North Gladys Avenue,Rosemead,CA,91770,,,,,626-573-8485,amy@sunshineeducenter.com,,Rosemead Elementary,Ms.,AMY,LEUNG,Director,amy1222@gmail.com,Coeducational,Day Only,K,K,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,No,0,1,0,2,0,No,No,No,No,No,Non-religious,,Ms.,MAY,CHEN,Principal,amy1222@gmail.com,Ms.,AMY,LEUNG,amy1222@gmail.com
165284,Los Angeles,19647747105182,Sunshine Pre-School and kindergarten,12070 Santa Fe Avenue,Lynwood,CA,90262,,,,,310-762-2558,yolandalp@aol.com,,Lynwood Unified,Mrs.,Yolanda,Lopez,Director,yolandalp@aol.com,Coeducational,Day Only,K,K,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,No,0,1,0,0,0,No,Yes,No,No,Yes,,,Mrs.,Yolanda,Lopez,Director,yolandalp@aol.com,Mrs.,Yolanda,Lopez,yolandalp@aol.com
163120,Los Angeles,19649076147888,Sweeney Academy,406 East Alvarado Street,Pomona,CA,91767,,,,,909-744-0341,josiemoon7@gmail.com,,Pomona Unified,Ms.,Arleen,Luna,Administrator,josiemoon7@gmail.com,Coeducational,Day Only,1,12,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,6,Yes,0,1,1,1,0,No,No,No,No,No,Non-religious,,Ms.,Arleen,Luna,Administrator,,Ms.,Arleen,Luna,
163297,Los Angeles,19650606936025,Switzer Learning Center,2201 Amapola Court,Torrance,CA,90501,,,,,310-328-3611,rfoo@switzercenter.org,,Torrance Unified,Dr.,Rebecca,Foo,Executive Director,rfoo@switzercenter.org,Coeducational,Day Only,3,12,0,0,0,0,0,0,2,7,8,15,16,15,16,0,10,89,Yes,12,11,0,3,58,Yes,Yes,No,No,Yes,Non-religious,,Mr.,Leonard,Hernandez,Principal,lhernandez@switzercenter.org,Mr.,Leonard,Hernandez,lhernandez@switzercenter.org
159790,Los Angeles,19647336932743,T.C.A. Arshag Dickranian School,1200 North Cahuenga Boulevard,Los Angeles,CA,90038,,,,,323-461-4377,office@dickranianschool.org,,Los Angeles Unified,Mr.,George,Mandossian,Other,gkmand@aol.com,Coeducational,Day Only,K,12,5,6,5,5,7,12,11,12,12,14,13,17,22,0,0,141,Yes,14,19,4,2,4,No,Yes,No,No,Yes,Non-religious,,Dr.,Manoug,Seraydarian,Principal,seraydarian@dickranianschool.org,Mrs.,Arpy,Mazloumian,arpy@dickranianschool.org
152676,Los Angeles,19648816146161,Tabernacle Of David Christian Academy,1536 East Washington Ave,Pasadena,CA,91004,1401 North Lake Avenue,Pasadena,CA,91104,626-765-5105,admin@tdcapasadena.org,jchen@tdcapasadena.org,Pasadena Unified,Ms.,Jennifer,Copenhaver,Administrator,admin@tdcapasadena.org,Coeducational,Day Only,K,6,4,4,1,3,2,0,3,0,0,0,0,0,0,0,0,17,No,0,0,4,2,0,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Judy,Chen,Principal,jchen@tdcapasadena.org,Mrs.,Judy,Chen,jchen@tdcapasadena.org
151940,Los Angeles,19645016131460,Telstar Montessori Childcare Center,9320 Telstar Montessori Childcare Center,El Monte,CA,91731,,,,,626-312-6389,kstepmontessori@gmail.com,,El Monte City,Mrs.,Ana,Villalpando,Director,telstarmontessori9320@gmail.com,Coeducational,Day Only,K,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,No,0,1,1,1,1,No,No,No,No,No,Non-religious,,Mrs.,Zafira,Firdosy,Executive Director,zfirdosy@yahoo.com,Mrs.,Katryne,Barracoso,telstarmontessori9320@gmail.com
163954,Los Angeles,19643116995377,Temple Emanuel Academy Day School,8844 Burton Way,Beverly Hills,CA,90211,,,,,310-288-3737,teadsinfo@tebh.org,,Beverly Hills Unified,Mr.,Eric,Reiter,Executive Director,eric@tebh.org,Coeducational,Day Only,K,4,4,9,6,5,1,0,0,0,0,0,0,0,0,8,0,33,No,0,5,3,4,5,No,Yes,No,No,Yes,Religious,Jewish,Mrs.,Jillian,Waters,Director,jillian@tebh.org,Ms.,Orly,Akouka,orly@tebh.org
159937,Los Angeles,19647336986814,Temple Isaiah Preschool and Kindergarten,10345 West Pico Blvd,Los Angeles,CA,90064,,,,,310-553-3552,tamar@templeisaiah.com,,Los Angeles Unified,Dr.,tamar,andrews,Director,tamar@templeisaiah.com,Coeducational,Day Only,K,K,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,No,0,6,2,3,3,Yes,Yes,No,No,Yes,Religious,Jewish,Mrs.,/avital,Etehad,Administrator,avital@templeisaiah.com,Mrs.,Peggy,Engman,peggy@templeisaiah.com
149726,Los Angeles,19647337021496,Temple Israel of Hollywood Day,7300 Hollywood Boulevard,Los Angeles,CA,90046,,,,,323-876-8330,rebekah@tioh.org,,Los Angeles Unified,Dr.,Hannah,Bennett,Principal,hbennett@tioh.org,Coeducational,Day Only,K,6,38,30,42,19,34,28,21,0,0,0,0,0,0,0,0,212,No,0,38,0,6,4,No,Yes,Yes,Yes,Yes,Religious,Jewish,Ms.,Rachel,Lewin,Head of School,rachel@tioh.org,Ms.,Amanda,Hedstrom,amanda@tioh.org
166607,Los Angeles,19647336149942,Teri's Homeschool,"12100 Sheldon Avenue, Apartment 411",Sun Valley,CA,91352,12100 Sheldon Ave Apt. 411,Sun Valley,CA,91352,818-220-8978,tericastello@yahoo.com,cutiefoxxyred@yahoo.com,Los Angeles Unified,Ms.,Teri,Castello,Administrator,tericastello@yahoo.com,Coeducational,Day Only,K,12,1,0,0,0,0,1,0,0,2,1,1,0,0,0,0,6,Yes,0,1,1,1,0,No,No,No,No,No,Non-religious,,Ms.,Teri,Castello,Principal,tericastello@yahoo.com,Ms.,Teri,Castello,tericastello@yahoo.com
154039,Los Angeles,19647336146013,The American University for Science and Technology,"18345 Ventura Boulevard, Suite 210",Tarzana,CA,91356,,,,,818-996-1863,president@austc.us,Info@austc.us,Los Angeles Unified,Dr.,Mohamed,Abdulwahab,President,president@austc.us,Coeducational,Day Only,9,12,0,0,0,0,0,0,0,0,0,14,10,16,12,0,0,52,Yes,0,4,6,2,1,No,Yes,Yes,No,Yes,Non-religious,,Dr.,Mohamed,Abdulwahab,President,president@austc.us,Mrs.,Houda,Amdouni,Admission@austc.us
164809,Los Angeles,19647337090723,The Archer School for Girls,11725 Sunset Boulevard,Los Angeles,CA,90049,,,,,310-873-7000,eenglish@archer.org,rbenfield@archer.org,Los Angeles Unified,Mr.,Richard,Benfield,Director,rbenfield@archer.org,Girls Only,Day Only,6,12,0,0,0,0,0,0,60,90,71,77,74,49,60,0,0,481,Yes,64,55,3,7,38,No,Yes,No,No,Yes,Non-religious,,Ms.,Elizabeth,English,Head of School,eenglish@archer.org,Ms.,Mindy,Stone,mstone@archer.org
163026,Los Angeles,19646676144281,The Best Start Preparatory Academy,922 1/2 Sanborn Avenue,Los Angeles,CA,90027,,,,,818-302-0042,beststartprep@gmail.com,,Los Angeles Unified,Dr.,Jibriallah,Bermudas,Executive Director,beststartprep@gmail.com,Coeducational,Day Only,K,12,1,1,2,0,0,2,0,0,0,1,0,1,1,0,0,9,Yes,1,1,2,1,4,No,No,No,No,No,Non-religious,,Mrs.,Bella,Upshur,Principal,,Dr.,Jibriallah,Bermudas,beststartprep@gmail.com
156635,Los Angeles,19647336979538,The Bridge Christian Academy,18644 Sherman Way,Reseda,CA,91335,,,,,818-881-9828,kmoore@tbcacademy.org,,Los Angeles Unified,Mr.,Kevin,Kruse,Principal,kkruse@tbcacademy.org,Coeducational,Day Only,K,6,9,6,7,15,11,6,8,0,0,0,0,0,0,0,0,62,No,0,5,2,1,2,No,Yes,No,No,Yes,Religious,Evangelical,Mr.,Kevin,Kruse,Principal,kkruse@tbcacademy.org,Mrs.,Kerri,Moore,kmoore@tbcacademy.org
154376,Los Angeles,19647336988190,The Center for Early Education,563 North Alfred Street,West Hollywood,CA,90048,,,,,323-651-0707,johnsone@cee-school.org,,Los Angeles Unified,Mrs.,Reveta,Bowers,Head of School,bowersr@cee-school.org,Coeducational,Day Only,K,6,60,60,60,60,60,60,60,0,0,0,0,0,0,0,0,420,No,0,43,2,9,47,No,Yes,No,No,Yes,Non-religious,,Ms.,Erika,Johnson,Administrator,johnsone@cee-school.org,Ms.,Erika,Johnson,johnsone@cee-school.org
154952,Los Angeles,19647336206049,The City School,17424 Sherman Way,Lake Balboa,CA,91406,,,,,818-776-0011,info@thecityschoolla.org,,Los Angeles Unified,Mr.,Andrew,Janczak,Other,,Coeducational,Day Only,K,8,11,6,1,2,6,2,2,6,0,0,0,0,0,0,0,36,No,0,7,5,1,3,No,Yes,No,No,Yes,Non-religious,,Mr.,Andrew,Janczak,Administrator,tcs.financedept@gmail.com,Mrs.,Sarah,Northrip,info@thecityschoolla.org
163974,Los Angeles,19734606205025,The Cross Christian School,20675 La Puente Road,Walnut,CA,91789,,,,,909-468-9798,,,Los Angeles Unified,Dr.,Deborah,Chun,Administrator,deborahchun99@yahoo.com,Coeducational,Day Only,K,6,14,5,2,4,4,5,5,0,0,0,0,0,0,0,0,39,No,0,15,3,1,5,No,No,No,No,No,Religious,Not affiliated with any denomination,Mrs.,Pnsy,Howard,Director,pansyhoward88@msn.com,Mrs.,Cynthia,Ng,
166098,Los Angeles,19647336149314,The Empowerment Alliance,11221 South Hoover Street,Los Angeles,CA,90044,,,,,323-809-0953,neallove4ever@gmail.com,,Los Angeles Unified,Mrs.,Carmelle,Neal,Administrator,neallove4ever@gmail.com,Coeducational,Day Only,2,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,No,0,1,0,1,1,No,No,No,No,No,Non-religious,,Mrs.,Carmelle,Neal,Director,neallove4ever@gmail.com,Mrs.,Carmelle,Neal,neallove4ever@gmail.com
149454,Los Angeles,19647336900476,The Help Group's North Hills Prep,15339 Saticoy Street,Van Nuys,CA,91406,,,,,818-267-2600,fshapiro@thehelpgroup.org,,Los Angeles Unified,Mr.,Frank,Shapiro,Head of School,fshapiro@thehelpgroup.org,Coeducational,Both,1,12,0,2,1,0,2,2,2,3,6,8,14,17,28,0,0,85,Yes,0,8,0,4,15,Yes,Yes,No,No,Yes,Non-religious,,Ms.,Elin,Bradley,Director,ebradley@thehelpgroup.org,Ms.,Gayle,Rebel,grebel@thehelpgroup.org
159948,Los Angeles,19647336986889,The Help Group's Parkhill School,7401 Shoup Avenue,West Hills,CA,91307,,,,,818-883-3500,dbrown@thehelpgroup.org,dbrown@thehelpgroup.org,Los Angeles Unified,Mrs.,Laurie,Owens,Head of School,lowens@thehelpgroup.org,Coeducational,Day Only,1,12,0,0,0,0,0,0,5,4,4,6,7,11,6,0,0,43,Yes,11,4,0,2,9,Yes,Yes,Yes,Yes,Yes,Non-religious,,Ms.,Elin,Bradley,Director,ebradley@thehelpgroup.org,Mr.,Michael,Ballweg,mballweg@thehelpgroup.org
165781,Los Angeles,19647336968044,The John Thomas Dye School,11414 Chalon Road,Los Angeles,CA,90049,,,,,310-476-2811,aarcher@jtdschool.com,,Los Angeles Unified,Mrs.,Andrea,Archer,Head of School,aarcher@jtdschool.com,Coeducational,Day Only,K,6,46,45,48,48,49,50,50,0,0,0,0,0,0,0,0,336,No,0,47,0,6,13,No,Yes,No,No,Yes,Non-religious,,Mr.,Steven,Prothro,Administrator,sprothro@jtdschool.com,Mrs.,Cheryl,Alcaraz,calcaraz@jtdschool.com
154377,Los Angeles,19753416144570,The Knowing Garden,301 Avenue D,Redondo Beach,CA,90277,"4733 Torrance Blvd, Box 324",Torrance,CA,90503,310-728-9337,t.valdez@knowinggarden.org,learning@knowinggarden.org,Redondo Beach Unified,Ms.,Magdalena,Garcia,Head of School,m.garcia@knowinggarden.org,Coeducational,Day Only,K,3,4,5,6,4,0,0,0,0,0,0,0,0,0,0,0,19,No,0,2,2,0,0,No,Yes,No,No,Yes,Non-religious,,Ms.,Patricia,Valdez,Administrator,t.valdez@knowinggarden.org,Ms.,Patricia,Valdez,t.valdez@knowinggarden.org
162575,Los Angeles,<>,The light's of God Academy Home School,"256 South Robertson Boulevard, Number 38",Beverly Hills,CA,90211,,,,,--,,,,,Michele,McLean,Director,,Coeducational,Day Only,,,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,14,No,,3,2,,,,,,,,,,,Michele,McLean,Director,,,Michele,McLean,
154910,Los Angeles,19647337077605,The Neilson Academy,2528 Canyon Drive,Los Angeles,CA,90068,,,,,323-467-6659,tlconnection@sbcglobal.net,,Los Angeles Unified,Ms.,Erin,Parucci,Administrator,tlconnection@sbcglobal.net,Coeducational,Day Only,1,12,0,1,1,0,1,1,0,1,0,0,1,0,2,0,0,8,Yes,1,3,0,1,0,No,No,No,No,No,Non-religious,,Mrs.,Linda,Neilson,Director,tlconnection@sbcglobal.net,Ms.,Erin,Parucci,tlconnection@sbcglobal.net
163195,Los Angeles,19647337079411,The Northridge Community School,8212 Louise Avenue,Northridge,CA,91325,"17216 Saticoy Street, Number 362",Van Nuys,CA,91406,818-776-2440,ncs2006@sbcglobal.net,,Los Angeles Unified,Mrs.,Christine,Gutierrez,Administrator,ncs2006@sbcglobal.net,Coeducational,Day Only,K,8,8,5,4,7,7,6,3,3,2,0,0,0,0,0,0,45,No,0,0,6,1,4,No,Yes,No,No,Yes,Religious,Not affiliated with any denomination,Mrs.,Christine,Gutierrez,Administrator,ncs2006@sbcglobal.net,Mrs.,Ami,Vaughan,ncs2006@sbcglobal.net
